date,product_id,price,units_sold,holiday,competitor_price,promotion,stock_level,store_location,season
2024-08-25,1025,20.20164675304925,59,1,18.24004903801328,0,92,Los Angeles,Summer
2024-03-07,1025,20.095839224953927,54,0,21.156315017836313,1,481,Los Angeles,Spring
2024-07-31,1025,19.962853071701833,42,0,23.022420507891667,0,107,Los Angeles,Summer
2024-02-27,1025,17.627725747063646,20,0,18.59665977406332,0,103,Los Angeles,Winter
2024-10-27,1025,17.251692966027807,50,0,17.380692413322567,0,418,Los Angeles,Fall
2024-06-11,1025,17.54249966364294,43,1,21.371420556231655,0,125,Los Angeles,Summer
2024-06-19,1025,16.844182076992098,94,0,19.105113108238704,0,350,Chicago,Summer
2024-10-29,1025,20.1992806678713,75,0,23.617359996408197,0,423,Chicago,Fall
2024-01-08,1025,18.14106328679962,90,0,22.556989261205896,0,377,Chicago,Winter
2024-12-06,1025,16.755106741821752,20,0,17.52683781874654,1,85,Chicago,Winter
2024-09-13,1025,19.329596970141747,27,1,19.747896091355827,0,469,Chicago,Fall
2024-06-04,1025,19.174487678847502,36,0,23.586194158549112,1,409,Chicago,Summer
2024-10-28,1025,19.309930535469217,96,0,20.327030790093602,1,288,Chicago,Fall
2024-05-09,1025,17.566813661013487,66,0,20.401712261542457,1,211,Chicago,Spring
2024-10-01,1025,18.558689966131595,12,0,21.69945018746402,0,276,Chicago,Fall
2024-12-16,1025,18.62888812252942,60,0,23.01180022151377,0,486,Chicago,Winter
2024-01-11,1025,17.260953108832517,47,1,20.530198251385016,1,263,Houston,Winter
2024-03-21,1025,17.92133040344437,87,0,14.628651705308844,1,308,Houston,Spring
2024-04-03,1025,18.4128995277511,41,1,16.7619423271021,0,499,Houston,Spring
2024-05-20,1025,19.136501324802563,99,0,20.674042000570704,0,117,Houston,Spring
2024-04-29,1025,18.074006937750454,20,0,15.763976556182765,0,87,Houston,Spring
2024-05-23,1025,17.617443187843378,84,0,22.512015345966905,0,187,Houston,Spring
2024-08-20,1025,18.945595621283953,37,1,17.21345619627739,1,314,Houston,Summer
2024-03-27,1025,19.58456707723573,72,0,17.54481923301988,1,357,Houston,Spring
2024-07-17,1025,17.490072618694846,39,0,15.517601318104035,1,180,Houston,Summer
2024-01-01,1025,16.865590966659212,78,0,20.259520546924847,1,266,Houston,Winter
2024-05-07,1025,17.195865260740383,62,0,18.75547401047694,1,327,Phoenix,Spring
2024-06-03,1025,20.514434841840924,55,0,23.30819374394692,0,277,Phoenix,Summer
2024-02-04,1025,16.855548012310592,10,0,22.964361039271374,1,85,Phoenix,Winter
2024-07-17,1025,17.23629319116729,62,1,19.83835270621602,1,50,Phoenix,Summer
2024-11-25,1025,16.857408589716748,25,0,23.526991467108267,0,67,Phoenix,Fall
2024-10-31,1025,19.18213877300165,82,1,18.4175473583686,1,409,Phoenix,Fall
2024-08-20,1025,20.325078005453943,75,0,21.360527532209034,0,416,Phoenix,Summer
2024-09-29,1025,18.933074545349562,81,0,22.0774792959423,0,237,Phoenix,Fall
2024-12-11,1025,16.81185653798169,82,0,16.509243216677287,1,231,Phoenix,Winter
2024-07-04,1025,20.569682409707358,43,0,19.32853853807356,0,219,Phoenix,Summer
2024-09-30,1026,32.39348872422482,40,0,32.65966442993308,0,175,New York,Fall
2024-12-27,1026,31.395974222635445,58,0,30.995624061703886,0,374,New York,Winter
2024-12-10,1026,30.837710711592578,40,0,34.8757706342828,0,449,New York,Winter
2024-09-19,1026,32.85636898143368,82,0,29.35791983149578,0,355,New York,Fall
2024-08-21,1026,33.03038963399762,21,0,37.25041117216597,0,458,New York,Summer
2024-01-22,1026,33.54866945224031,44,0,30.799791064307165,0,159,New York,Winter
2024-11-10,1026,33.950976353069024,37,0,29.215112904800293,0,134,New York,Fall
2024-01-14,1026,34.101778649589356,14,0,29.172369254416335,0,286,New York,Winter
2024-02-18,1026,31.34809438843019,31,0,29.14890088566925,1,406,New York,Winter
2024-01-27,1026,30.816400621097625,99,0,36.6814634340288,0,83,New York,Winter
2024-05-14,1026,32.2319299717654,82,0,35.52635283315468,1,66,Los Angeles,Spring
2024-03-23,1026,32.25794282989154,71,0,27.71541629503377,0,259,Los Angeles,Spring
2024-11-14,1026,33.31985126480135,26,0,31.33623769794634,1,353,Los Angeles,Fall
2024-08-13,1026,30.542310477287337,89,0,27.56574480555413,0,247,Los Angeles,Summer
2024-08-13,1026,31.6582233985468,14,0,28.729511389639946,0,314,Los Angeles,Summer
2024-09-03,1026,30.457195856086784,54,0,32.0276768806814,1,317,Los Angeles,Fall
2024-01-31,1026,30.699930910431107,41,1,29.889990729910952,1,488,Los Angeles,Winter
2024-10-16,1026,30.55508501708504,74,0,30.863031424975638,0,418,Los Angeles,Fall
2024-09-15,1026,31.807791185368927,64,0,29.749708908637565,1,341,Los Angeles,Fall
2024-09-29,1026,33.96912291487123,66,1,32.94321017719844,1,203,Los Angeles,Fall
2024-11-19,1026,33.16027497030799,38,0,35.12735213700659,0,316,Chicago,Fall
2024-07-12,1026,31.71213771294113,12,0,27.580516878597766,0,156,Chicago,Summer
2024-12-11,1026,33.72420322344439,14,0,31.25520930257177,1,347,Chicago,Winter
2024-11-15,1026,30.627370244191827,56,0,29.270741016757235,0,296,Chicago,Fall
2024-10-04,1026,34.046009357991686,96,0,32.93836319200226,0,177,Chicago,Fall
2024-12-05,1026,32.50628562205246,10,0,30.8572414870919,0,66,Chicago,Winter
2024-03-18,1026,34.29328795841462,55,1,28.485859040674782,1,337,Chicago,Spring
2024-04-05,1026,33.77702894656981,24,0,35.129020624660534,0,464,Chicago,Spring
2024-05-26,1026,31.05116427657293,96,0,28.192262256484597,0,229,Chicago,Spring
2024-03-25,1026,33.824824311191215,68,0,29.030538178030945,0,88,Chicago,Spring
2024-01-04,1026,32.03473080690723,19,0,29.292214314159224,0,455,Houston,Winter
2024-01-15,1026,31.723006955902516,99,1,30.914805162146077,0,97,Houston,Winter
2024-02-29,1026,31.504517152659012,26,0,31.827635115180435,0,383,Houston,Winter
2024-01-17,1026,33.41156901347232,55,0,31.201510460783652,1,216,Houston,Winter
2024-06-29,1026,34.27113099387937,26,0,36.39272802004655,1,271,Houston,Summer
2024-07-08,1026,33.22381785362281,74,0,35.81276154738601,0,150,Houston,Summer
2024-10-07,1026,31.89422078780359,58,0,29.3033572784013,0,121,Houston,Fall
2024-12-13,1026,31.610328579283983,21,1,31.458078824746753,0,229,Houston,Winter
2024-08-06,1026,33.895796376149384,64,1,31.643959443577607,1,473,Houston,Summer
2024-01-24,1026,30.96375952663282,77,0,33.24388904497549,1,394,Houston,Winter
2024-11-18,1026,31.884258246603547,98,0,29.528764114502074,0,247,Phoenix,Fall
2024-01-01,1026,30.548295674692035,83,0,29.854885978153785,0,101,Phoenix,Winter
2024-02-20,1026,33.93544274581504,60,1,32.76945585169662,1,223,Phoenix,Winter
2024-04-01,1026,31.96320646247824,54,0,28.95155917428673,1,138,Phoenix,Spring
2024-08-20,1026,31.187958807473798,46,0,34.98272542204852,1,138,Phoenix,Summer
2024-12-25,1026,33.60975045855652,81,0,28.271126840565422,0,491,Phoenix,Winter
2024-07-18,1026,31.24149858998655,45,0,33.45257732180257,0,147,Phoenix,Summer
2024-10-22,1026,33.72613594336364,27,0,35.53573670534262,1,168,Phoenix,Fall
2024-08-12,1026,33.06406654192182,84,1,34.4745858050995,0,112,Phoenix,Summer
2024-03-29,1026,31.433701810062708,10,0,31.4942851065344,0,111,Phoenix,Spring
2024-11-26,1027,47.58561631105978,15,1,46.40769341452358,0,235,New York,Fall
2024-09-23,1027,44.95304500026624,14,0,47.562657893574325,1,223,New York,Fall
2024-09-12,1027,47.52170398290826,35,1,47.27161007978712,0,359,New York,Fall
2024-10-15,1027,45.89611602515675,99,0,49.58644260393678,1,286,New York,Fall
2024-05-03,1027,44.848184600725055,96,0,49.16316528881376,1,140,New York,Spring
2024-03-16,1027,46.79331208204742,99,0,48.50613789844857,0,308,New York,Spring
2024-01-08,1027,45.50173888126336,84,0,43.660667476478935,1,95,New York,Winter
2024-04-02,1027,44.59358283945575,57,0,42.2290783503028,1,282,New York,Spring
2024-05-20,1027,46.034846483597505,76,0,50.63471069593372,0,94,New York,Spring
2024-01-20,1027,46.18140216635557,32,1,46.46070149887935,0,465,New York,Winter
2024-05-29,1027,46.4970413526363,39,0,47.21949104173813,0,267,Los Angeles,Spring
2024-05-16,1027,46.748094782933734,27,0,44.56588603212508,1,111,Los Angeles,Spring
2024-04-19,1027,46.36692857485545,87,0,46.59387667706215,1,272,Los Angeles,Spring
2024-03-25,1027,44.57840689207073,68,0,48.10641226805417,0,397,Los Angeles,Spring
2024-02-09,1027,46.10192339444146,70,0,46.46359843233169,0,205,Los Angeles,Winter
2024-12-01,1027,47.29518064598183,84,0,48.879060674437085,0,381,Los Angeles,Winter
2024-08-03,1027,44.1165517553964,11,0,44.36475891230195,0,362,Los Angeles,Summer
2024-12-18,1027,45.99546367769425,46,0,48.20441041308756,1,472,Los Angeles,Winter
2024-10-20,1027,44.960137268223946,61,0,43.74966292860866,1,114,Los Angeles,Fall
2024-04-24,1027,46.694274380330974,91,0,48.66775880039411,0,478,Los Angeles,Spring
2024-01-01,1027,46.591655267258496,33,0,44.55776163257962,0,438,Chicago,Winter
2024-07-03,1027,44.54090535605115,81,0,49.172616543321745,1,102,Chicago,Summer
2024-10-05,1027,46.7766976318672,28,0,47.141425218758954,0,186,Chicago,Fall
2024-10-12,1027,46.337522927490454,88,0,44.56520564445248,0,235,Chicago,Fall
2024-11-27,1027,47.62868491024642,13,0,50.48915379417511,0,77,Chicago,Fall
2024-10-16,1027,45.41469737458409,86,0,42.86623318152209,0,263,Chicago,Fall
2024-12-09,1027,47.45811612265373,53,0,44.23997194042299,0,359,Chicago,Winter
2024-11-26,1027,44.53017425557105,94,0,49.04543377246768,0,376,Chicago,Fall
2024-12-18,1027,45.06883061854668,84,0,49.415942014046564,0,305,Chicago,Winter
2024-03-01,1027,46.77337405145414,86,0,44.0940279804289,0,138,Chicago,Spring
2024-07-06,1027,45.49497671386644,16,1,50.87030284550333,1,425,Houston,Summer
2024-04-28,1027,47.17187042533665,54,1,43.91348349204284,0,53,Houston,Spring
2024-10-26,1027,47.56573270581231,97,0,48.045640560055936,0,473,Houston,Fall
2024-04-28,1027,45.003583818918116,71,1,50.90436707891495,0,478,Houston,Spring
2024-10-04,1027,47.64156149580555,14,0,42.34310944952284,0,240,Houston,Fall
2024-01-03,1027,45.94784588100996,20,0,46.17217964698593,1,190,Houston,Winter
2024-12-02,1027,46.1854478029566,20,0,41.36972684043418,0,64,Houston,Winter
2024-11-29,1027,45.05985936204757,19,0,47.93664465175972,0,193,Houston,Fall
2024-08-16,1027,44.07134384258172,18,0,42.11426761273137,1,213,Houston,Summer
2024-02-15,1027,44.76796366551999,54,0,46.85453294967616,0,339,Houston,Winter
2024-02-04,1027,47.439949926445614,99,1,46.258474948308326,1,103,Phoenix,Winter
2024-10-05,1027,45.26340584015679,91,0,47.86662060555122,0,495,Phoenix,Fall
2024-12-23,1027,45.742911801722634,32,0,48.850085500092014,1,213,Phoenix,Winter
2024-12-21,1027,46.862724382952244,60,0,42.576309859639956,1,431,Phoenix,Winter
2024-12-26,1027,45.08746401452132,64,1,48.62270500870598,0,63,Phoenix,Winter
2024-04-13,1027,47.37760518062413,85,0,50.93372872916371,0,298,Phoenix,Spring
2024-06-10,1027,47.36684763179364,30,1,42.142344793548695,1,167,Phoenix,Summer
2024-08-11,1027,46.76071750418363,32,0,44.92190396465434,0,290,Phoenix,Summer
2024-05-11,1027,46.73225999434894,92,0,43.38917155784442,1,209,Phoenix,Spring
2024-03-26,1027,45.71366481086905,79,0,45.539165585141916,0,419,Phoenix,Spring
2024-12-04,1028,17.699416368971026,81,0,15.106288337474954,1,495,New York,Winter
2024-05-22,1028,16.054438287631726,18,1,17.639218079457656,1,426,New York,Spring
2024-04-21,1028,14.781970264181018,64,0,20.685587981045288,1,332,New York,Spring
2024-03-25,1028,16.541842028776074,19,0,16.46091334061216,0,303,New York,Spring
2024-05-24,1028,17.287604245277162,15,0,19.794409520296064,1,152,New York,Spring
2024-03-26,1028,15.405080243887332,85,1,12.559716491254504,0,135,New York,Spring
2024-12-21,1028,18.02884269013252,22,0,18.550563033752905,0,50,New York,Winter
2024-03-04,1028,15.896648638948363,77,0,20.054991083154686,0,414,New York,Spring
2024-10-09,1028,14.954948312897322,79,0,19.121674690946563,0,218,New York,Fall
2024-07-03,1028,16.034617234385543,63,0,19.137500800131185,0,161,New York,Summer
2024-04-28,1028,17.205837137808416,70,1,15.373298458180015,1,147,Los Angeles,Spring
2024-03-12,1028,15.932030372678929,73,0,12.516758952930186,0,99,Los Angeles,Spring
2024-01-29,1028,17.607002510923113,22,0,14.380597666101421,0,415,Los Angeles,Winter
2024-10-08,1028,14.6256967974249,14,0,14.609414235925964,0,413,Los Angeles,Fall
2024-02-24,1028,14.503148919023978,41,0,20.639098539653602,0,126,Los Angeles,Winter
2024-02-27,1028,14.89624466465356,15,0,20.816359787738023,0,76,Los Angeles,Winter
2024-10-28,1028,17.760558882864593,45,0,16.143935816276866,0,181,Los Angeles,Fall
2024-12-11,1028,16.83005345625921,74,0,21.30871850866985,0,448,Los Angeles,Winter
2024-11-01,1028,15.154460641895806,50,0,20.933475973419338,0,251,Los Angeles,Fall
2024-06-17,1028,17.31276879630404,86,1,13.31272797013392,0,232,Los Angeles,Summer
2024-05-09,1028,15.17689397159985,69,0,19.853467077985176,0,429,Chicago,Spring
2024-05-28,1028,15.479440906088573,14,0,20.90431916995764,1,328,Chicago,Spring
2024-04-14,1028,14.326545192140685,69,0,21.18951453033727,1,259,Chicago,Spring
2024-01-06,1028,14.889752260988491,78,0,17.006857048142216,1,199,Chicago,Winter
2024-01-27,1028,15.909252173883822,98,0,17.641415317615575,0,124,Chicago,Winter
2024-05-24,1028,15.632654235152351,94,0,16.17839428537834,0,291,Chicago,Spring
2024-09-10,1028,14.438446095696579,68,1,15.353853878250739,1,271,Chicago,Fall
2024-11-27,1028,18.31677847578696,47,0,18.803759372633856,0,382,Chicago,Fall
2024-03-24,1028,14.732922598296122,17,0,14.61888410093426,1,296,Chicago,Spring
2024-12-13,1028,17.165910562979818,51,0,12.916379716504277,0,263,Chicago,Winter
2024-07-02,1028,15.160059373719484,79,0,16.85972994142041,0,352,Houston,Summer
2024-10-10,1028,17.95626741097818,26,1,12.267825061078966,0,256,Houston,Fall
2024-11-16,1028,15.810880400475378,43,0,14.020351091807342,0,253,Houston,Fall
2024-02-23,1028,15.854461580690309,45,0,18.18629708291865,0,326,Houston,Winter
2024-02-29,1028,17.98934810497801,83,0,19.157160331121016,0,348,Houston,Winter
2024-11-21,1028,16.85803029283757,43,0,15.31360878898109,0,430,Houston,Fall
2024-04-15,1028,15.383041967483674,30,1,14.149431770502643,1,411,Houston,Spring
2024-08-29,1028,17.49202838042184,22,0,16.92503591587997,0,79,Houston,Summer
2024-08-09,1028,17.49845105235373,42,0,11.498907134898833,0,114,Houston,Summer
2024-07-24,1028,15.409270954466004,11,0,13.284877281605482,0,258,Houston,Summer
2024-03-22,1028,16.07693441361309,86,0,16.446537093957602,0,452,Phoenix,Spring
2024-11-22,1028,15.269755081962968,57,1,19.59967014661781,0,355,Phoenix,Fall
2024-11-10,1028,17.179906614192525,74,0,12.535377957654557,0,159,Phoenix,Fall
2024-11-01,1028,15.670902091512826,53,0,12.089089553734464,1,208,Phoenix,Fall
2024-07-26,1028,15.45923372109506,57,0,17.280924704440537,1,218,Phoenix,Summer
2024-11-14,1028,15.400291064169572,57,0,19.9462499322334,0,74,Phoenix,Fall
2024-05-05,1028,16.431639741845345,73,0,14.594685165963105,0,404,Phoenix,Spring
2024-01-09,1028,17.040236853649795,11,0,13.876432478661433,0,75,Phoenix,Winter
2024-10-22,1028,17.645782678128217,47,0,16.328281560405564,0,293,Phoenix,Fall
2024-05-04,1028,18.288490337117622,98,0,18.351432923815366,0,127,Phoenix,Spring
2024-07-01,1029,18.139078709593115,91,1,15.975328074667056,0,423,New York,Summer
2024-04-09,1029,17.005257471677858,83,0,19.627914129059945,0,167,New York,Spring
2024-02-17,1029,16.467540498338206,94,0,19.37469567400838,0,321,New York,Winter
2024-06-27,1029,17.67632670012974,63,0,21.56957957649327,0,497,New York,Summer
2024-11-01,1029,16.433142611912693,71,0,19.293898218046422,0,145,New York,Fall
2024-08-29,1029,16.67426239258042,72,0,13.565469854572871,1,113,New York,Summer
2024-04-03,1029,14.70558717635147,98,1,16.646418932629427,0,196,New York,Spring
2024-05-04,1029,16.529822180290367,67,0,12.762455896350376,0,397,New York,Spring
2024-01-23,1029,17.365459756054634,16,0,13.57526496307485,0,267,New York,Winter
2024-01-27,1029,16.615017777077338,15,0,18.744561365220147,0,334,New York,Winter
2024-08-06,1029,16.768502834476237,28,0,15.920178713656576,0,308,Los Angeles,Summer
2024-09-05,1029,16.808036187587764,36,0,18.110229193252774,0,252,Los Angeles,Fall
2024-09-23,1029,17.54024813903441,57,0,14.941546254829852,0,370,Los Angeles,Fall
2024-11-25,1029,16.652708403619577,18,0,16.84931802829766,1,468,Los Angeles,Fall
2024-10-04,1029,18.507902551563866,82,0,15.22093274189183,0,196,Los Angeles,Fall
2024-04-14,1029,15.430789688839127,22,0,12.34098662438949,1,302,Los Angeles,Spring
2024-09-24,1029,15.524748053799899,59,0,20.58448951084756,0,238,Los Angeles,Fall
2024-04-12,1029,15.59919868714357,57,0,19.54988453223563,0,268,Los Angeles,Spring
2024-05-09,1029,15.64928335695548,56,0,18.493500122117243,1,394,Los Angeles,Spring
2024-09-02,1029,16.221034125458274,48,0,18.40238943549511,1,177,Los Angeles,Fall
2024-05-31,1029,14.908153674745826,29,0,14.04820720537979,0,241,Chicago,Spring
2024-01-28,1029,17.894619923005727,15,0,14.951728177074221,0,298,Chicago,Winter
2024-02-19,1029,17.94664837880771,37,0,17.996935132857967,1,270,Chicago,Winter
2024-08-31,1029,15.301179002516186,83,0,20.05283987008547,1,331,Chicago,Summer
2024-09-22,1029,17.307420360360922,68,0,14.440583154833483,0,400,Chicago,Fall
2024-10-05,1029,18.499665790238282,69,1,13.379881088651409,0,419,Chicago,Fall
2024-05-30,1029,18.551870445908012,56,0,12.252124579132683,0,330,Chicago,Spring
2024-02-01,1029,16.265211387348305,10,0,15.610618803655823,0,322,Chicago,Winter
2024-09-06,1029,15.115319660067371,39,0,14.182970816086375,1,371,Chicago,Fall
2024-08-31,1029,14.85808866217333,96,0,13.440833387307553,0,203,Chicago,Summer
2024-07-03,1029,14.906877187761507,48,0,15.586088877913326,0,285,Houston,Summer
2024-05-13,1029,15.637789905502418,56,0,17.81495048296712,1,182,Houston,Spring
2024-06-02,1029,16.23039056522142,18,0,20.085402113459423,1,384,Houston,Summer
2024-09-10,1029,18.300909857801976,63,0,14.794885557193602,1,155,Houston,Fall
2024-11-13,1029,16.53650363214121,62,0,13.540672665183791,0,301,Houston,Fall
2024-06-29,1029,14.6013786672682,60,0,21.308601381267287,0,371,Houston,Summer
2024-09-15,1029,14.913995740718356,25,0,12.019746183320471,0,383,Houston,Fall
2024-08-03,1029,17.430851994351098,64,0,15.801421318530346,0,132,Houston,Summer
2024-02-26,1029,18.24168354627181,90,0,13.755395517288921,1,110,Houston,Winter
2024-03-13,1029,17.08966698348516,46,1,18.489615284173624,1,261,Houston,Spring
2024-04-11,1029,15.215076025215874,87,0,14.314116128921201,0,170,Phoenix,Spring
2024-02-04,1029,15.445875771128335,86,0,17.528798515371175,0,307,Phoenix,Winter
2024-09-28,1029,15.977219562481013,96,0,20.473224029510142,0,78,Phoenix,Fall
2024-06-16,1029,14.733956458687375,58,1,15.50342624083187,1,235,Phoenix,Summer
2024-02-26,1029,16.993741368255336,92,1,14.369621293934149,0,244,Phoenix,Winter
2024-04-01,1029,17.745306275830828,39,0,15.363847310160045,0,226,Phoenix,Spring
2024-04-13,1029,16.194039209002113,88,1,11.933211983976957,1,133,Phoenix,Spring
2024-08-02,1029,15.669595493482563,14,0,17.803738600017446,1,114,Phoenix,Summer
2024-06-09,1029,16.164950042563852,96,0,13.37299643670078,1,244,Phoenix,Summer
2024-12-19,1029,16.811491061896117,15,0,21.421535942836552,1,269,Phoenix,Winter
2024-06-26,1030,38.04551525746344,22,0,42.6999876308128,0,370,New York,Summer
2024-06-06,1030,39.187646371694804,12,1,33.89914883791665,0,416,New York,Summer
2024-01-21,1030,40.23674007539969,38,0,41.42489263823647,0,282,New York,Winter
2024-04-21,1030,38.164136270713776,69,0,40.723582108959064,0,488,New York,Spring
2024-11-08,1030,37.23109187153069,56,0,38.168526311827634,1,128,New York,Fall
2024-03-16,1030,36.96505181692919,96,0,42.992943698910906,0,176,New York,Spring
2024-09-04,1030,37.113148492700574,62,0,34.10126470616882,0,424,New York,Fall
2024-05-30,1030,36.5184263880063,58,0,34.30638133825193,0,389,New York,Spring
2024-03-12,1030,38.782479097511114,73,1,34.30290607213326,1,86,New York,Spring
2024-03-18,1030,36.319579428754935,85,0,38.11490754756944,1,420,New York,Spring
2024-08-20,1030,37.5343461114252,37,1,33.6999175308158,0,457,Los Angeles,Summer
2024-06-02,1030,36.83761610870674,96,1,39.59203234174308,1,444,Los Angeles,Summer
2024-04-06,1030,40.22794199454671,90,0,41.89451410320659,0,451,Los Angeles,Spring
2024-05-17,1030,36.28610455884667,25,1,33.71032738764119,1,108,Los Angeles,Spring
2024-04-11,1030,39.15051883599272,95,1,42.00168344935855,0,267,Los Angeles,Spring
2024-03-24,1030,36.66253575302721,97,1,43.130787533727386,0,203,Los Angeles,Spring
2024-03-25,1030,36.72764060544025,62,0,38.73678120564969,0,96,Los Angeles,Spring
2024-10-26,1030,36.70238713103957,49,0,39.041888224809085,0,465,Los Angeles,Fall
2024-02-06,1030,38.58004815724843,97,0,36.00418440708179,0,324,Los Angeles,Winter
2024-10-16,1030,37.902268135697824,62,0,38.91665732392971,0,400,Los Angeles,Fall
2024-09-12,1030,37.5095230748127,60,0,33.98857701959534,1,494,Chicago,Fall
2024-12-16,1030,39.81986018893256,59,0,40.04619612339836,0,347,Chicago,Winter
2024-07-03,1030,39.32952088271666,94,0,42.262845294499606,1,479,Chicago,Summer
2024-02-11,1030,37.62951876342975,68,0,41.2354878646693,0,395,Chicago,Winter
2024-06-21,1030,38.2803191743088,27,1,37.7809900694304,0,446,Chicago,Summer
2024-06-27,1030,37.50576667510014,96,0,37.77469718526905,0,84,Chicago,Summer
2024-09-18,1030,38.09707697004394,90,0,33.92894541863546,0,196,Chicago,Fall
2024-08-27,1030,37.77126781275916,78,0,38.9993867610657,0,142,Chicago,Summer
2024-01-08,1030,37.80622709285543,49,1,43.05835974277383,0,183,Chicago,Winter
2024-09-05,1030,38.08333184346555,57,0,39.21591431690441,0,408,Chicago,Fall
2024-01-04,1030,36.464557612053376,53,0,33.93599587037154,1,221,Houston,Winter
2024-04-01,1030,36.99682986600763,87,0,35.54777180144757,0,177,Houston,Spring
2024-11-28,1030,39.03848719000356,79,0,42.04576106593455,0,366,Houston,Fall
2024-07-28,1030,39.480387836826246,23,0,38.32880875424697,1,291,Houston,Summer
2024-12-15,1030,39.19720917988583,70,0,40.45982476696694,0,272,Houston,Winter
2024-09-03,1030,39.3375089963904,13,0,33.33383843951995,0,128,Houston,Fall
2024-11-22,1030,39.864775627350035,13,0,35.736651308721115,0,223,Houston,Fall
2024-11-22,1030,38.909366876354326,96,0,36.34756542835382,0,376,Houston,Fall
2024-04-07,1030,39.45612574746402,98,0,36.231688625746166,1,71,Houston,Spring
2024-08-31,1030,39.497149722179174,19,0,40.87507125630579,0,332,Houston,Summer
2024-04-21,1030,39.73489319292059,21,0,36.359492519857184,0,86,Phoenix,Spring
2024-03-16,1030,37.80233880382939,99,0,33.95335669186385,0,342,Phoenix,Spring
2024-02-22,1030,38.220238573965354,83,0,43.10531373849883,1,174,Phoenix,Winter
2024-03-02,1030,39.5729341308633,40,0,43.18865284830163,1,369,Phoenix,Spring
2024-08-21,1030,37.809397089249146,46,0,37.713662646603424,0,385,Phoenix,Summer
2024-11-17,1030,39.7797444514688,86,0,35.24389501868515,0,289,Phoenix,Fall
2024-10-10,1030,37.72930037041861,19,0,40.494888415904256,0,231,Phoenix,Fall
2024-08-02,1030,39.724261669688026,19,1,40.99841196285312,0,239,Phoenix,Summer
2024-01-25,1030,37.73585626438975,54,0,41.04968616195667,1,95,Phoenix,Winter
2024-07-18,1030,39.73201176612773,14,1,36.65234105001819,1,241,Phoenix,Summer
2024-10-06,1031,49.11370341501489,18,0,49.5740934548767,0,161,New York,Fall
2024-07-10,1031,45.68271440803899,92,0,45.516362908632246,0,457,New York,Summer
2024-03-10,1031,46.45091985512587,45,0,42.826584379076195,1,471,New York,Spring
2024-02-22,1031,47.105694582848706,88,1,45.08439138651161,0,432,New York,Winter
2024-09-09,1031,47.826419964593036,48,0,52.24682016136855,1,359,New York,Fall
2024-05-30,1031,48.71237874678302,38,0,43.24052816819709,0,299,New York,Spring
2024-08-03,1031,46.94464545450972,49,0,47.96992615608675,0,124,New York,Summer
2024-09-21,1031,45.513893490866984,98,0,48.56000143848041,0,234,New York,Fall
2024-06-02,1031,45.557664106289415,85,0,43.24250681598002,0,459,New York,Summer
2024-09-18,1031,47.599172459568756,27,0,49.97120767055502,0,282,New York,Fall
2024-05-18,1031,46.271770894125865,17,0,50.261566320210974,0,237,Los Angeles,Spring
2024-04-15,1031,48.356738763846714,91,1,46.7613487081389,0,84,Los Angeles,Spring
2024-06-19,1031,49.27639582219668,77,0,49.665676256635216,0,426,Los Angeles,Summer
2024-03-21,1031,46.197093107281596,39,0,43.70873169101342,1,55,Los Angeles,Spring
2024-12-15,1031,48.10128659248194,67,0,42.82119741632374,0,477,Los Angeles,Winter
2024-03-28,1031,47.74353263461457,31,0,50.89600873601043,0,166,Los Angeles,Spring
2024-09-04,1031,47.43412039401473,34,0,43.46079925315145,0,297,Los Angeles,Fall
2024-01-24,1031,49.26493903812887,82,0,50.757253741822126,0,57,Los Angeles,Winter
2024-07-20,1031,46.68870150669454,76,1,50.93706789412462,0,353,Los Angeles,Summer
2024-11-19,1031,47.29364424347941,27,0,48.12296499179036,0,346,Los Angeles,Fall
2024-06-14,1031,48.71721657203942,82,0,49.87342421982976,0,489,Chicago,Summer
2024-02-08,1031,47.748407592122035,94,1,42.7401898149637,0,428,Chicago,Winter
2024-02-05,1031,47.66042561846202,37,0,51.741998409383,0,154,Chicago,Winter
2024-08-13,1031,46.56101706753533,85,1,44.83699394269243,0,467,Chicago,Summer
2024-08-25,1031,48.72954893728627,23,0,49.462363235578046,0,418,Chicago,Summer
2024-09-23,1031,47.69988572214833,64,1,42.835694216013316,1,130,Chicago,Fall
2024-12-20,1031,47.253555964217256,46,0,51.841673495860675,1,416,Chicago,Winter
2024-02-14,1031,45.41772449404865,29,0,48.14927768689767,0,203,Chicago,Winter
2024-09-14,1031,46.02203110233078,41,0,46.80425570350383,0,229,Chicago,Fall
2024-04-03,1031,48.68018543183486,86,1,42.66037759668587,0,363,Chicago,Spring
2024-05-26,1031,49.222534292926255,69,0,52.121049823690335,0,488,Houston,Spring
2024-01-06,1031,47.10580689238284,96,0,49.306876253436435,0,250,Houston,Winter
2024-11-17,1031,46.78232275452764,37,0,46.36069354630465,0,89,Houston,Fall
2024-06-24,1031,48.33653322046313,51,0,44.20780299463588,0,234,Houston,Summer
2024-06-10,1031,48.029058396001574,76,0,47.253978602953424,0,93,Houston,Summer
2024-12-05,1031,47.30352160454012,39,0,51.5856189359366,1,189,Houston,Winter
2024-05-04,1031,48.91988797875794,69,1,45.76935095837817,1,192,Houston,Spring
2024-02-27,1031,47.14663560021889,22,1,49.682521209605056,0,169,Houston,Winter
